id,book_id,title,author,publisher,total_copies,available_copies
19865,1002200759265,战争与军事行为,"(美)Arthur H.Westing著;赵世人,张东英译",外语教学与研究出版社,5,5
19866,1010002350,Everglades National Park -(On-Level),Carol Dickinson; Sue Miller; Elizabeth M,Cengage,5,5
19867,1010004109,Tomie Depaola,"Deary, Terry",Scholastic,5,5
19868,1010004124,Tomie Depaola,"Deary, Terry",Scholastic,5,5
19869,1010003878,The Zack Files,"Greenburg, Dan",Price Stern Sloan,5,5
19870,1010004037,I Am Sacagawea,"Norwich, Grace",Scholastic,5,5
19871,1010004285,Who is Sonia Sotomayor?,"Stine, Megan",Penguin Workshop,5,5
19872,1010004036,I Am Martin Luther King Jr.,"Norwich, Grace",Scholastic,5,5
19873,1010003282,Frankly Frannie,A J Stern,Puffin,5,5
19874,1010003394,Lily's Crossing,Reilly Giff,Random House US,5,5
19875,1010003422,I Wonder Why Soap Makes Bubbles,Barbara Taylor,Kingfisher,5,5
19876,1010004226,Who Was Galileo?,"Demuth, Patricia Brennan",Penguin,5,5
19877,1010003343,Judy Moody And Friends,"McDonald, Megan",Puffin,5,5
19878,1010005033,My Weird School,"Gutman, Dan",HarperCollins,5,5
19879,1010004959,剑桥英语(青少版)扩展阅读,"(美)Gregory John Bahlmann,(美)Dennis Le",高等教育出版社,5,5
19880,1010002393,Explorer Zoltan Takacs: Nature Has the Answers-(Above-Level),Robert Phalen; Barbara Keeler,Cengage,5,5
19881,1010003524,Scream Street,"Donbavand, Tommy",Walker Books Ltd,5,5
19882,1010003942,Magic Tree House,"Osborne, Mary Pope",Random House Books for Y,5,5
19883,1010003293,Conspiracy 365 July,,Puffin,5,5
19884,1010003589,Easy Reader Biographies_Abraham Lincoln,"Sweeney, Alyse",Scholastic,5,5
19885,1010004247,Stepping Stones Classi,"Cameron, Ann",Random House,5,5
19886,1010002338,Extreme Skydiving,Rob Waring,Cengage,5,5
19887,1010004055,Junie B. Jones,Barbara Park,Random House Books for Y,5,5
19888,1010003719,Oxford Read and Discover L3,ALEX,牛津大学出版社,5,5
19889,1010002299,The Giant's Causeway,Rob Waring,Cengage,5,5
19890,1010002382,Aztec-(On-Level),Erica Lauf; Nathan W. James; David Holfo,Cengage,5,5
19891,1010005211,Move into english 3,Rex sadler sandra sadler,Macmillan,5,5
19892,1010003335,Doctor Who,Justin Richards,Puffin,5,5
19893,1010003767,The Time Warp Trio,"Scieszka, Jon",Penguin USA,5,5
19894,1010003511,The 39 Clues,"Watson, Jude",Scholastic,5,5
19895,1010003728,Oxford Read and Discover L3,ALEX,牛津大学出版社,5,5
19896,1010005074,"NorthStar, 4E Listening & Speaking Student Book International Edition Level 4",Polly Merdinger and Laurie Barton,pearson,5,5
19897,1010004249,Stepping Stones Classi,"Slaughter Doty, Jean",Random House,5,5
19898,1010003619,Black Lagoon Adventures,"Thaler, Mike",Scholastic,5,5
19899,1010003748,Disasters at Sea,DK,,5,5
19900,1010003279,Frankly Frannie,A J Stern,Puffin,5,5
19901,1010004082,Flat Stanley's Worldwide Adventures,"Brown, Jeff",Harper Collins,5,5
19902,1010003390,Gone Crazy in Alabama,Rita Williams,Amistad,5,5
19903,1010003914,Geronimo Stilton,Geronimo Stilton,Scholastic,5,5
19904,1010003324,Little Legends,"Clements, Andrew",Puffin,5,5
19905,1010004108,Tomie Depaola,"Deary, Terry",Scholastic,5,5
19906,1002200759210,价格体系,"(美)William D.Nordhaus,(美)Jerry Evensky",外语教学与研究出版社,5,5
19907,1010002303,The Memory Man,Rob Waring,Cengage,5,5
19908,1010004115,Tomie Depaola,"Deary, Terry",Scholastic,5,5
19909,1010003532,Junie B. Jone,Barbara Park,Random House Books forYo,5,5
19910,1010004140,Tomie Depaola,"Deary, Terry",Scholastic,5,5
19911,1010003906,Geronimo Stilton,Geronimo Stilton,Scholastic,5,5
19912,1010003300,Conspiracy 365 January,,Puffin,5,5
19913,1010004211,Cam Jansen,David A. Adler,Puffin Books,5,5
19914,1010004231,Who Was John F. Kennedy?,"McDonough, Yona Zeldis",Grosset & Dunlap,5,5
19915,1010004015,The Famous Fiv,Enid Blyton,Hodder Children's,5,5
19916,1010003862,The Zack Files,"Greenburg, Dan",Price Stern Sloan,5,5
19917,1010002391,Exploring Above and Beyond-(On-Level),Robert Phalen; Barbara Keeler,Cengage,5,5
19918,1010003687,Step into Reading Step 4,Worth Bonnie,Random House US,5,5
19919,1010003712,Oxford Read and Discover L4,ALEX,牛津大学出版社,5,5
19920,1010004129,Murderous Maths,"Poskitt, Kjartan",Scholastic,5,5
19921,1010004006,The Famous Fiv,Enid Blyton,Hodder Children's,5,5
19922,1010003565,The Magic School Bus Chapter Book,"Moore, Eva",Scholastic,5,5
19923,1002200759194,工业化,"(美)David A.Hounshell,(美)Joel A.Tarr著;",外语教学与研究出版社,5,5
19924,1010003955,Magic Tree House,"Osborne, Mary Pope",Random House Books for Y,5,5
19925,1010003872,The Zack Files,"Greenburg, Dan",Price Stern Sloan,5,5
19926,1010003871,The Zack Files,"Greenburg, Dan",Price Stern Sloan,5,5
19927,1010003866,The Zack Files,"Greenburg, Dan",Price Stern Sloan,5,5
19928,1010003179,The Red Badge of Courage,Oliver Ho,Sterling Publishing,5,5
19929,1010003210,Who Was Roald Dahl?,True Kelley,Penguin Random House LLC,5,5
19930,1010003752,The Boxcar Children,"Warner, Gertrude Chandler",Albert Whitman & Co,5,5
19931,1010004237,Cricket Magazine,,Random House,5,5
19932,1010003754,The Boxcar Children,"Warner, Gertrude Chandler",Albert Whitman & Co,5,5
19933,1010004066,Junie B. Jone,Barbara Park,Random House Books forYo,5,5
19934,1010003169,The Swiss Family Robinson,Chris Tkib,Sterling Publishing,5,5
19935,1010003941,Magic Tree House,"Osborne, Mary Pope",Random House Books for Y,5,5
19936,1010003543,Junie B. Jone,Barbara Park,Random House Books forYo,5,5
19937,1010003951,Magic Tree House,"Osborne, Mary Pope",Random House Books for Y,5,5
19938,1002200759130,考古学、古生物学和地理学,"(美)Pam J.Crabtree,(美)M.Gordon Wolman著",外语教学与研究出版社,5,5
19939,1010005136,LEAP: READING & WRITING W/CW+ ACCESS,Julia Williams,Pearson Education ESL,5,5
19940,1010002315,Bird Girl,Rob Waring,Cengage,5,5
19941,1010004543,KEEPING MY MANDARIN ALIVE(保持我的普通话),CHUA CHEE LAY,外图台湾书店,5,5
19942,1010003502,Judy Moody,"McDonald, Megan Reynolds, Peter H.",Candlewick Press (MA),5,5
19943,1010003890,Geronimo Stilton,Geronimo Stilton,Scholastic,5,5
19944,1010003827,The Young Scientists Series,"Vittachi,Nury",Worid Scientific Publish,5,5
19945,1010003529,Scream Street,"Donbavand, Tommy",Walker Books Ltd,5,5
19946,1010003669,My Weird School,Jim Paillot,HarperCollins,5,5
19947,1010003443,Rookie Biographies,Jodie Shepherd,,5,5
19948,1010005047,My Weird School,"Gutman, Dan",HarperCollins,5,5
19949,1010003899,Geronimo Stilton,Geronimo Stilton,Scholastic,5,5
19950,1010003527,Scream Street,"Donbavand, Tommy",Walker Books Ltd,5,5
19951,1010003525,Scream Street,"Donbavand, Tommy",Walker Books Ltd,5,5
19952,1010003886,Geronimo Stilton,Geronimo Stilton,Scholastic,5,5
19953,1010003958,Magic Tree House,"Osborne, Mary Pope",Random House Books for Y,5,5
19954,1010004052,Junie B. Jones,Barbara Park,Random House Books for Y,5,5
19955,1010004248,Stepping Stones Classi,"Bulla, Clyde Robert",Random House,5,5
19956,1010003507,The 39 Clues,"Korman, Gordon",Scholastic,5,5
19957,1010003218,How to Train Your Dragon,"Cowell, Cressida",Penguin Random House LLC,5,5
19958,1010003629,Black Lagoon Adventures,"Thaler, Mike",Scholastic,5,5
19959,1010003593,Easy Reader Biographies_Abraham Lincoln,"Martin, Justin McCory",Scholastic,5,5
19960,101103403,Who Is Bill Gates?,Patricia Brennan Demuth,Penguin Random House LLC,5,5
19961,101103599,Business for beginners,Lara Bryan,Usborne,5,5
19962,101102279,The Merchant of Venice,William Shakespeare,Pearson,5,5
19963,1010002287,Wind Power,Rob Waring,Cengage,5,5
19964,1010002413,Sugar's Powerful Pull,,,5,5
19965,101097562,Storm thief,Chris Wooding,Scholastic Inc.,5,5
19966,1010002400,Going Green-(Above-Level),Jennifer Boudart; Judy Elgin Jensen,Cengage,5,5
19967,1010002389,Going Green-(Below-Level),Jennifer Boudart; Judy Elgin Jensen,Cengage,5,5
19968,1010002281,Shark Alley,Rob Waring,Cengage,5,5
19969,1010002396,African Savanna-(Below-Level),Suzanne Sherman,Cengage,5,5
19970,1010002365,Sinking of the Titanic-(Below-Level),Kathleen F.Lally; Barbara Keeler; Judy E,Cengage,5,5
19971,1010002397,Power Up-(Above-Level),Robert Phalen; Barbara Keeler,Cengage,5,5
19972,1010002326,Alaskan Ice Climbing,Rob Waring,Cengage,5,5
19973,1010002330,Making a Thai Boxing Champion,Rob Waring,Cengage,5,5
19974,1010000903,Guided reading program nonfiction focus,by Gay Su Pinnell,Franklin Watts,5,5
19975,1010000904,Guided reading program nfiction focus,by Gay Su Pinnell,Franklin Watts,5,5
19976,1010000905,Guided reading program content areas,by Gay Su Pinnell,Franklin Watts,5,5
19977,1010000902,Guided reading program text types,by Gay Su Pinnell,Franklin Watts,5,5
19978,1010002250,Cambodia Animal Rescue,Rob Waring,Cengage,5,5
19979,1010005046,My Weird School,"Gutman, Dan",HarperCollins,5,5
19980,1010003628,Black Lagoon Adventures,"Thaler, Mike",Scholastic,5,5
19981,1010002259,Monkey Party,Rob Waring,Cengage,5,5
19982,200800419,"男人,女人和孩子",Erich Segal;阿炳注释,外语教学与研究出版社,5,5
19983,1010002980,Explorer zoltan takacs,,,5,5
19984,1010002249,Birds in Paradise,Rob Waring,Cengage,5,5
19985,1010002986,Jamaica Inn Daphne du Maurier,unknow,unknow,5,5
19986,200938628,NORTHSTAR (3E) READ/WRITE 1: SB,John John Beaumond,Inc. Pearson Education,5,5
19987,200938637,NORTHSTAR (4E) READ/WRITE 2: SB,John Beaumont,Inc. Pearson Education,5,5
19988,200938646,NORTHSTAR (4E) READ/WRITE 3: SB,John Beaumont,Inc. Pearson Education,5,5
19989,200938655,NORTHSTAR (4E) READ/WRITE 4: SB,John Beaumont,Inc. Pearson Education,5,5
19990,200938664,NORTHSTAR (4E) READ/WRITE 5: SB,John Beaumont,Inc. Pearson Education,5,5
19991,200938673,NORTHSTAR (3E) READ/WRITE 1: CD(1),John Beaumont,Inc. Pearson Education,5,5
19992,200938682,the Readers Journey Teacher's Organizer Grade 7,Prentice Hall,Inc. Pearson Education,5,5
19993,200938691,the Readers Journey Teacher's Organizer Grade 8,Prentice Hall,Inc. Pearson Education,5,5
19994,200938708,the Readers Journey Teacher's Organizer Grade 6,Prentice Hall,Inc. Pearson Education,5,5
19995,200938717,the Readers Journey Student Work Text Grade 6,Prentice Hall,Inc. Pearson Education,5,5
19996,200938726,the Readers Journey Student Work Text Grade 7,Prentice Hall,Inc. Pearson Education,5,5
19997,200938735,the Readers Journey Student Work Text Grade 8,Prentice Hall,Inc. Pearson Education,5,5
19998,200938744,the Readers Journey Teacher Resources Grade 6,Prentice Hall,Inc. Pearson Education,5,5
19999,200938753,the Readers Journey Teacher Resources Grade 7,Prentice Hall,Inc. Pearson Education,5,5
20000,200938762,the Readers Journey Teacher Resources Grade 8,Prentice Hall,Inc. Pearson Education,5,5
20001,200938771,NORTHSTAR (3E) READ/WRITE 2: CD(1),John Beaumont,Inc. Pearson Education,5,5
20002,200938780,NORTHSTAR (3E) READ/WRITE3: CD(2),John Beaumont,Inc. Pearson Education,5,5
20003,200938799,NORTHSTAR (3E) READ/WRITE 4: CD(1),John Beaumont,Inc. Pearson Education,5,5
20004,200938806,NORTHSTAR (3E) READ/WRITE5: CD(1),John Beaumont,Inc. Pearson Education,5,5
20005,200938815,Text Building Skills in English 11-14 Teacher Guide 1 Levels 3-5,Annabel Charles,高等教育出版社,5,5
20006,200938824,Text Building Skills in English 11-14 Teacher Guide 2 Levels 4-6,Annabel Charles,高等教育出版社,5,5
20007,200938833,Text Building Skills in English 11-14 Teacher Guide 3 Levels 5+,Annabel Charles,高等教育出版社,5,5
20008,200938842,Learning English for Academic Purposes Listening/speaking with CW + Access,Julia Williams,Pearson Education ESL,5,5
20009,200938851,"LEAP (Learning English for Academic Purposes) Advanced, Listening and Speaking w/ My eLab",Ken Beatty,Pearson Education ESL,5,5
20010,200938860,LEAP: READING & WRITING W/CW+ ACCESS,Julia Williams,Pearson Education ESL,5,5
20011,200938879,"LEAP (Learning English for Academic Purposes) Advanced, Reading and Writing w/ My eLab",Julia Williams,Pearson Education ESL,5,5
20012,200938888,Text Building Skills in English 11-14 Student Book 1 Levels 3-5,Annabel Charles,高等教育出版社,5,5
20013,200938897,Text Building Skills in English 11-14 Student Book 2 Levels 4-6,Annabel Charles,高等教育出版社,5,5
20014,200938904,Text Building Skills in English 11-14 Student Book 3 Levels 5+,Annabel Charles,高等教育出版社,5,5
20015,200938913,NORTHSTAR (3E) LISTEN/SPEAK 1: SB,Polly Merdinger,Inc. Pearson Education,5,5
20016,200938922,NORTHSTAR (4E) LISTEN/SPEAK 2: SB,Robin Mills,Inc. Pearson Education,5,5
20017,200938931,NORTHSTAR (4E) LISTEN/SPEAK 3: SB,Helen S. Solorzano,Inc. Pearson Education,5,5
20018,200938940,NORTHSTAR (4E) LISTEN/SPEAK 4: SB,Tess Ferree,Inc. Pearson Education,5,5
20019,200938959,NORTHSTAR (4E) LISTEN/SPEAK 5: SB,Sherry Preiss,Inc. Pearson Education,5,5
20020,200938968,NORTHSTAR (3E) LISTEN/SPEAK 1: CD(3),Polly Merdinger,Inc. Pearson Education,5,5
20021,200938977,NORTHSTAR (3E) LISTEN/SPEAK 2: CD(3),Robin Mills,Inc. Pearson Education,5,5
20022,200938986,NORTHSTAR (3E) LISTEN/SPEAK 3: CD(3),Helen S. Solorzano,Inc. Pearson Education,5,5
20023,200938995,NORTHSTAR (3E) LISTEN/SPEAK 4: CD(3),Tess Ferree,Inc. Pearson Education,5,5
20024,200939002,NORTHSTAR (3E) LISTEN/SPEAK 5: CD(3),Sherry Preiss,Inc. Pearson Education,5,5
20025,200939011,Writing Coach: 2012 Grade 6 Teacher's Editions,Corporate Author,人民出版社,5,5
20026,200939020,Writing Coach: 2012 Grade 7 Teacher's Editions,Corporate Author,人民出版社,5,5
20027,200939039,Writing Coach: 2012 Grade 8 Teacher's Editions,Corporate Author,人民出版社,5,5
20028,200939048,Writing Coach: 2012 Grade 9 Teacher's Editions,Corporate Author,人民出版社,5,5
20029,200939057,Writing Coach: 2012 Grade 10 Teacher's Editions,Corporate Author,人民出版社,5,5
20030,200939066,Writing Coach: 2012 Grade 11 Teacher's Editions,Corporate Author,人民出版社,5,5
20031,200939075,Writing Coach: 2012 Grade 12 Teacher's Editions,Corporate Author,人民出版社,5,5
20032,200939084,Writing Coach: 2012 Grade 6 Student Edition with 6-Year Online Access (One per student necessary for,Corporate Author,人民出版社,5,5
20033,200939093,Writing Coach: 2012 Grade 7 Student Edition with 6-Year Online Access (One per student necessary for,Corporate Author,人民出版社,5,5
20034,200939100,Writing Coach: 2012 Grade 8 Student Edition with 6-Year Online Access (One per student necessary for,Corporate Author,人民出版社,5,5
20035,200939119,Writing Coach: 2012 Grade 9 Student Edition with 6-Year Online Access (One per student necessary for,Corporate Author,人民出版社,5,5
20036,200939128,Writing Coach: 2012 Grade 10 Student Edition with 6-Year Online Access (One per student necessary fo,Corporate Author,人民出版社,5,5
20037,200939137,Writing Coach: 2012 Grade 11 Student Edition with 6-Year Online Access (One per student necessary fo,Corporate Author,人民出版社,5,5
20038,200939146,Writing Coach: 2012 Grade 12 Student Edition with 6-Year Online Access (One per student necessary fo,Corporate Author,人民出版社,5,5
20039,1010002254,Beagle Patrol,Rob Waring,Cengage,5,5
20040,1010002251,Night Hunt,Rob Waring,Cengage,5,5
20041,101094921,Zoo Dentists,Rob Waring,Cengage,5,5
20042,1010002314,Zoo Dentists,Rob Waring,Cengage,5,5
20043,1010002252,Cupid the Dolphin,Rob Waring,Cengage,5,5
20044,1010002978,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future","Vance, Ashlee",Ecco Press,5,5
20045,101096082,Course Cutting Edge THIRD EDITION (Upper-Intermediate)workbook,Sarah Cunningham,PERASON,5,5
20046,101096083,Course Cutting Edge NEW EDITION (Advanced)workbook,Sarah Cunningham,PERASON,5,5
20047,101096084,Cutting Edge Elementary Workbook with Key,Sarah Cunningham,PERASON,5,5
20048,101096085,Cutting Edge Pre-Intermediate Workbook with Key,"Cosgrove, Anthony",PERASON,5,5
20049,101096086,CUTTING EDGE Intermediate THIRD EDITION 2013 Workbook with Key,Sarah Cunningham,PERASON,5,5
20050,101096087,Today! Students' Book1,David Todd,Pearson,5,5
20051,101096088,Today! Students' Book2,David Todd,Pearson,5,5
20052,101096089,Today! Students' Book3,David Todd,Pearson,5,5
20053,101096090,Today! Students' Book strater,David Todd,Pearson,5,5
20054,101096091,Focus on IELTS: Foundation Teacher's Book,Sue O'Connell,Pearson Longman,5,5
20055,101096092,"NorthStar: Building Skills for the TOEFL iBT, Intermediate Student Book with Audio CDs",John Beaumont,Prentice Hall,5,5
20056,101096093,Longman Academic Reading Series 4 Student Book,Robert Cohen,Prentice Hall,5,5
20057,101096094,Focus on Academic Skills for IELTS NE Book/CD Pack,Sue O'Connell,Pearson Longman,5,5
20058,101096095,Move It! 1 WorkBook,Fiona Beddall,PERASON,5,5
20059,101096096,Move It! 1 Student Book,Fiona Beddall,PERASON,5,5
20060,101096097,Move It! 2 WorkBook,Fiona Beddall,PERASON,5,5
20061,101096098,Move It! 3 WorkBook,Fiona Beddall,PERASON,5,5
20062,101096099,Move It! 3 Student Book,Fiona Beddall,PERASON,5,5
20063,101096100,Move It! 4 Student Book,Fiona Beddall,PERASON,5,5
20064,101096101,Cutting Edge NEW EDITION ActiveTeach (Advanced)DVD,Sarah Cunningham,PERASON,5,5
20065,101096102,New Language Leader: Intermediate Coursebook,David Cotton,PERASON,5,5
20066,101096103,New Language Leader Coursebook (Advanced),David Cotton,PERASON,5,5
20067,101096104,New Language Leader: Elementary Coursebook,Gareth Rees,Pearson Longman,5,5
20068,101096106,New Language Leader: Pre-Intermediate Coursebook,Gareth Rees .,Pearson,5,5
20069,101096107,"NorthStar: Building Skills for the TOEFL iBT, High-Intermediate Teacher's Manual with Audio CD",Helen Sophia Solorzano,Prentice Hall,5,5
20070,101096108,NorthStar Building Skills for the TOEFL iBT,"Solorzano, Helen S.",Prentice Hall,5,5
20071,101096109,NorthStar: Building Skills for the TOEFL iBT Teacher's Manual with Audio CD (Advanced),Linda Robinson Fellag,Prentice Hall,5,5
20072,101096110,"NorthStar: Building Skills for the TOEFL iBT, Advanced Student Book Advanced Student Book with Audio",Linda Robinson Fellag,Prentice Hall,5,5
20073,101096111,NorthStar: Building Skills for the TOEFL iBT Teacher's Manual with Audio CD (Intermediate),John Beaumont,Prentice Hall,5,5
20074,101096112,Cutting Edge: Pre-Intermediate Teacher's Book and Teacher's Resource Disk Pack,Stephen Greene,Pearson,5,5
20075,101096113,Cutting Edge: Intermediate Teacher's Book and Teacher's Resource Disk Pack,Damian Williams,PERASON,5,5
20076,101096114,Cutting Edge: Starter Teacher's Book and Teacher's Resource Disk Pack,Araminta Crace,PERASON,5,5
20077,101096115,Cutting Edge Intermediate Students' Book with DVD and MyEnglishLab Pack,Peter Moor,PERASON,5,5
20078,101096116,Cutting Edge Pre-Intermediate Students' Book with DVD and MyEnglishLab Pack,Peter Moor,PERASON,5,5
20079,101096117,Cutting Edge Advanced and MyLab Pack,Sarah Cunningham,PERASON,5,5
20080,101096118,Cutting Edge Elementary Teacher's Book with Teacher's Resources Disk Pack,Stephen Greene,PERASON,5,5
20081,101096119,Cutting Edge Elementary Students' Book with DVD and MyEnglishLab Pack,Peter Moor,PERASON,5,5
20082,101096120,Cutting Edge Starter: MyLab Pack,Sarah Cunningham,PERASON,5,5
20083,101096121,Cutting Edge Student Book with DVD-ROM and MyLab Access (Upper-intermediate),Sarah Cunningham,PERASON,5,5
20084,101096122,Cutting Edge: Advanced Teacher's Book and Teacher's Resource Disk Pack,Damian Williams,PERASON,5,5
20085,101096124,Choices Teacher's Book with Resource DVD Multi-ROM (Upper-Intermediate),Michael Harris,PERASON,5,5
20086,101096125,Choices Teacher's Book with Resource DVD Multi-ROM (Elementary),Michael Harris,PERASON,5,5
20087,101096126,Choices Teacher's Book with Resource DVD Multi-ROM (Intermediate),Michael Harris,PERASON,5,5
20088,101096127,Choices >(Upper-Intermediate)workbook,Michael Harris,Pearson Longman,5,5
20089,101096128,Choices > Workbook with Audio CD (Intermediate),Michael Harris,Pearson Longman,5,5
20090,101096129,Choices Pre-intermediate Workbook & Audio CD Pack,Sue Kay,Pearson Longman,5,5
20091,101096130,Choices > Student Book (Elementary),Michael Harris,Pearson Longman,5,5
20092,101096131,Choices > Student Book (Intermediate,Michael Harris,Pearson Longman,5,5
20093,101096132,Choices > Student Book (Upper-Intermediate),Michael Harris,Pearson Longman,5,5
20094,101096133,Move It! Teacher's Book with Multi-ROM 4,Fiona Beddall,PERASON,5,5
20095,101096134,Move It! Teacher's Book with Multi-ROM 3,Fiona Beddall,PERASON,5,5
20096,101096135,Move It! Teacher's Book with Multi-ROM 1,Fiona Beddall,PERASON,5,5
20097,101096136,Move It! Teacher's Book with Multi-ROM 2,Fiona Beddall,PERASON,5,5
20098,101096137,Longman Academic Reading Series 1,Beottcher,Prentice Hall,5,5
20099,101096138,Longman Academic Reading Series 3 Student Book,Judy Miller,Prentice Hall,5,5
20100,101096139,Cutting Edge Class CD (3) (Upper-intermediate),"Sarah Cunningham,",PERASON,5,5
20101,101096140,Course Cutting Edge Elementary Class Audio CD,Sarah Cunningham,PERASON,5,5
20102,101096141,Focus on Ielts Foundation Level Class CDs,Sue O Connell & 著,PERASON,5,5
20103,101096142,Course Cutting Edge Pre-Intermediate Class Audio CDs,Sarah Cunningham,PERASON,5,5
20104,101096143,Cutting Edge Intermediate Class CD-Audio,Sarah Cunningham,PERASON,5,5
20105,101096144,Course Cutting Edge Class Audio CD (2) (Starter),Sarah Cunningham,PERASON,5,5
20106,101097306,Choices Student's Book with Resource DVD Multi-ROM (Pre-intermediate),Michael Harris,PERASON,5,5
20107,101097307,Choices Teacher's Book with Resource DVD Multi-ROM (Pre-intermediate),Michael Harris,PERASON,5,5
20108,101097308,Choices Elementary Workbook Audio Cd,Michael Harris,PERASON,5,5
20109,101097309,Move It! 1 Student Book,Fiona Beddall,PERASON,5,5
20110,101097310,Move it ! Student Book Level 3,Carolyn Barraclough,PERASON,5,5
20111,101097311,Chameleons are cool,Martin Jenkins;illustrated by Sue Shield,Scholastic Inc.,5,5
20112,101097312,An eye for color,Natasha Wing;art by Julia Breckenreid,Scholastic Inc.,5,5
20113,101097313,Bat loves the night,Nicola Davies;illustrated by Sarah Fox-D,Scholastic Inc.,5,5
20114,101097314,"Martin Luther King, Jr. and the march on Washington",by Frances E. Ruffin;illustrated by Step,Scholastic Inc.,5,5
20115,101097315,Dive!,by Melvin Berger,Scholastic Inc.,5,5
20116,101097316,Two Bobbies,Kirby Larson and Mary Nethery;illustrate,Scholastic Inc.,5,5
20117,101097317,From seed to plant,by Gail Gibbons,Scholastic Inc.,5,5
20118,101097318,Frida,by Jonah Winter;illustrated by Ana Juan,Scholastic Inc.,5,5
20119,101097319,Why do dogs bark?,by Joan Holub;illustrations by Anna DiVi,Scholastic Inc.,5,5
20120,101097320,Frankenstein Makes A Sandwich,Adam Rex,Scholastic Inc.,5,5
20121,101097321,A picture book of Jesse Owens,David Adler;illustrated by Robert Casill,Scholastic Inc.,5,5
20122,101097322,Butterfly Boy,by Virginia Kroll;illustrated by Gerardo,Scholastic Inc.,5,5
20123,101097323,Looking closely in the rain forest,Frank Serafini,Scholastic Inc.,5,5
20124,101097324,My light,by Molly Bang,Scholastic Inc.,5,5
20125,101097325,Odd animal helpers,Gabrielle Reyes,Scholastic Inc.,5,5
20126,101097326,Owls,Gail Gibbons,Scholastic Inc.,5,5
20127,101097327,Pet heroes,Nicole Corse;designed by Marissa Asuncio,Scholastic Inc.,5,5
20128,101097328,Surprising swimmers,by Emma Ryan,Scholastic Inc.,5,5
20129,101097329,The magic school bus fixes a bone,by Kristin Earhart;illustrated by Caroly,Scholastic Inc.,5,5
20130,101097330,The paperboy,story and paintings by Dav Pilkey,Scholastic Inc.,5,5
20131,101097331,Apples to Oregon,by Deborah Hopkinson;illustrated by Nanc,Scholastic Inc.,5,5
20132,101097332,Beachcombing,by Jim Arnosky,Scholastic Inc.,5,5
20133,101097333,In the garden with Dr. Carver,Susan Grigsby;pictures by Nicole Tadgell,Scholastic Inc.,5,5
20134,101097334,Manfish,by Jennifer Berne;illustrated by Eric Pu,Scholastic Inc.,5,5
20135,101097335,Planets,Elizabeth Carney,Scholastic Inc.,5,5
20136,101097336,Rocks and Minereals,Kathleen Weidner Zoehfeld,Scholastic Inc.,5,5
20137,101097337,Sonia Sotomayor,by Jonah Winter;illustrated by Edel Rodr,Scholastic Inc.,5,5
20138,101097338,"Tell me, tree",by Gail Gibbons,Scholastic Inc.,5,5
20139,101097339,The busy body book,Lizzy Rockwell,Scholastic Inc.,5,5
20140,101097340,Amelia and Eleanor go for a ride,story by Pam Munoz Ryan;pictures by Bria,Scholastic Inc.,5,5
20141,101097341,Girl wonder,by Deborah Hopkinson;with pictures by Te,Scholastic Inc.,5,5
20142,101097342,Grandma's gift,Eric Velasquez,Scholastic Inc.,5,5
20143,101097343,If I ran for president,Catherine Stier;illustrated by Lynne Avr,Scholastic Inc.,5,5
20144,101097344,Life in the ocean,Claire A. Nivola,Scholastic Inc.,5,5
20145,101097345,So you want to be an inventor?,by Judith St. George;illustrated by Davi,Scholastic Inc.,5,5
20146,101097346,"Take a giant leap, Neil Armstrong!",by Peter and Connie Roop,Scholastic Inc.,5,5
20147,101097347,The boy who harnessed the wind,William Kamkwamba and Bryan Mealer;pictu,Scholastic Inc.,5,5
20148,101097348,The moon,Seymour Simon,Scholastic Inc.,5,5
20149,101097349,Wolverine vs. Tasmanian Devil,by Jerry Pallotta;illustrated by Rob Bol,Scholastic Inc.,5,5
20150,101097350,A medieval feast,written and illustrated by Aliki,Scholastic Inc.,5,5
20151,101097351,Amazing magnetism,written by Rebecca Carmi;illustrations b,Scholastic,5,5
20152,101097352,Barnum's bones,Tracey Fern;pictures by Boris Kulikov,Scholastic Inc.,5,5
20153,1010002988,Weird but true!,,,5,5
20154,101097354,Dinosaurs,by Penelope Arlon and Tory Gordon-Harris,Scholastic Inc.,5,5
20155,101097355,Playing to win,by Karen Deans;illustrated by Elbrite Br,Scholastic Inc.,5,5
20156,101097356,Away west,Pattricia C. McKissack;illustrated by Go,Scholastic,5,5
20157,101097357,Testing the ice,by Sharon Robinson;illustrated by Kadir,Scholastic Inc.,5,5
20158,101097358,The camping trip that changed America,by Barb Rosenstock;illustrated by Mordic,Scholastic Inc.,5,5
20159,101097359,Tobey or consequences,Mordicai. Gerstein,Scholastic Inc.,5,5
20160,101097360,Annie sullivan and the trials of Helen Keller,by Joseph Lambert,Scholastic Inc.,5,5
20161,101097361,Everything dolphin,by Marty Crisp,Scholastic Inc.,5,5
20162,101097362,Horses,by Seymour Simon,Scholastic Inc.,5,5
20163,101097363,Looking at me,by Walter Dean Myers;illustrated by Chri,Scholastic Inc.,5,5
20164,101097364,Luis Alvarez,written and illustrated by Mike Venezia,Children's Press,5,5
20165,101097365,Queen of the track,Heather Lang;illustrated by Floyd Cooper,Scholastic Inc.,5,5
20166,1010002088,HORSES,Seymour Simon,Scholastic Inc.,5,5
